Id,Label,timeset,Degree,clustering,triangles,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,componentnumber
12424,,,3,0.666667,2,2,8,0.271028,0.284081,39.253117,0.008171,0
12428,,,2,1,1,2,8,0.269295,0.281706,0,0.007,0
12429,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12430,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12431,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12433,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12435,,,6,1,15,2,8,0.26981,0.282431,0,0.007949,0
12436,,,12,0.636364,42,2,8,0.269983,0.282869,1096.279974,0.009534,0
12437,,,11,0.581818,32,2,8,0.269981,0.282854,6019.504135,0.009215,0
12438,,,6,1,15,2,8,0.26981,0.282431,0,0.007949,0
12440,,,2,1,1,2,8,0.269433,0.281864,0,0.007078,0
12441,,,3,0.666667,2,2,8,0.269793,0.282362,24.785043,0.00716,0
12442,,,2,1,1,2,8,0.269168,0.281536,0,0.006265,0
12445,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12449,,,3,0.333333,1,2,8,0.279092,0.292334,853.713013,0.009535,0
12453,,,4,0.666667,4,2,8,0.273536,0.287129,3271.604127,0.009646,0
12454,,,5,0.9,9,2,8,0.271451,0.284643,39.253117,0.009236,0
12458,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12459,,,2,0,0,2,8,0.269929,0.282161,1018.865758,0.006319,0
12461,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12463,,,5,0.8,8,2,8,0.276279,0.289702,67.816142,0.010523,0
12464,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12468,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12470,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12475,,,3,1,3,2,8,0.269226,0.28163,0,0.006492,0
12478,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12481,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12484,,,3,0.666667,2,2,8,0.269793,0.282362,24.785043,0.00716,0
12485,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12486,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12487,,,3,0.333333,1,2,8,0.269444,0.282063,3551.583027,0.007092,0
12489,,,9,0.444444,16,2,8,0.280584,0.29412,3381.390281,0.011344,0
12490,,,5,0.5,5,2,8,0.281333,0.296361,718.300805,0.011799,0
12491,,,16,0.333333,40,11,8,0.30604,0.323044,80162.862046,0.032682,0
12495,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12496,,,2,1,1,2,8,0.271723,0.28413,0,0.006614,0
12498,,,3,1,3,2,8,0.27129,0.28427,0,0.0082,0
12499,,,4,0.666667,4,2,8,0.270917,0.283821,1028.129469,0.007662,0
12501,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12502,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12503,,,5,0.9,9,2,8,0.274698,0.288437,39.253117,0.009986,0
12506,,,8,0.428571,12,2,8,0.282184,0.297874,10559.40229,0.016102,0
12509,,,11,0.6,33,2,8,0.269834,0.282609,10230.281573,0.008699,0
12510,,,2,0,0,2,8,0.286729,0.302248,1312.929496,0.012974,0
12511,,,2,1,1,2,8,0.269224,0.281616,0,0.00628,0
12512,,,9,0.138889,5,2,8,0.269472,0.282186,135465.397162,0.008083,0
12513,,,4,0.333333,2,2,8,0.272922,0.285806,537.713236,0.007744,0
12514,,,6,0.133333,2,2,8,0.270458,0.282962,53418.22534,0.00752,0
12515,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12516,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12519,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12520,,,4,1,6,2,8,0.272578,0.285328,0,0.007195,0
12521,,,8,0.464286,13,2,8,0.274416,0.287817,5170.838811,0.009526,0
12523,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12524,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12527,,,4,0.5,3,2,8,0.269448,0.282083,55.314528,0.007354,0
12528,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12529,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12530,,,7,0.380952,8,2,8,0.27146,0.284682,101115.253117,0.009335,0
12532,,,6,0.333333,5,2,8,0.269947,0.28224,135783.199091,0.006669,0
12533,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12534,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12535,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12537,,,3,1,3,2,8,0.270732,0.283345,0,0.00737,0
12538,,,11,0.490909,27,2,8,0.270037,0.282941,6821.17311,0.009453,0
12539,,,9,0.583333,21,2,8,0.271473,0.284732,7815.289906,0.009955,0
12540,,,4,1,6,2,8,0.269545,0.282035,0,0.007471,0
12541,,,6,0.666667,10,2,8,0.269778,0.282521,106.054795,0.008476,0
12543,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12544,,,3,0.666667,2,2,8,0.271028,0.284081,39.253117,0.008171,0
12545,,,4,0.666667,4,2,8,0.270241,0.283078,47.187471,0.00824,0
12546,,,2,1,1,2,8,0.269459,0.281954,0,0.007257,0
12547,,,3,1,3,2,8,0.270653,0.283307,0,0.007932,0
12549,,,5,0.7,7,2,8,0.269448,0.282092,66.814646,0.007463,0
12550,,,4,1,6,2,8,0.269795,0.282377,0,0.007422,0
12552,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12554,,,2,1,1,11,8,0.27991,0.294843,0,0.010928,0
12555,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12557,,,2,1,1,2,8,0.270271,0.282797,0,0.006811,0
12561,,,10,0.622222,28,2,8,0.271167,0.284136,6924.624242,0.008811,0
12563,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12564,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12565,,,2,1,1,2,8,0.269224,0.281623,0,0.006771,0
12566,,,4,0.833333,5,2,8,0.270841,0.283706,1808.326059,0.007574,0
12569,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12570,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12571,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12572,,,3,1,3,2,8,0.271903,0.284887,0,0.007981,0
12573,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12574,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12575,,,14,0.417582,38,2,8,0.274685,0.288268,40354.323677,0.011769,0
12576,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12578,,,3,0.666667,2,2,8,0.269523,0.282173,39.253117,0.007875,0
12581,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12582,,,4,0.5,3,2,8,0.269181,0.281586,20707.092666,0.006421,0
12584,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12586,,,3,1,3,2,8,0.279133,0.292912,0,0.011846,0
12588,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12589,,,4,1,6,2,8,0.277058,0.290258,0,0.009387,0
12590,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12591,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12593,,,12,0.287879,19,31,8,0.27762,0.291252,5624.281457,0.010474,0
12595,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12596,,,9,0.805556,29,2,8,0.269977,0.282824,1067.304652,0.00908,0
12597,,,5,1,10,2,8,0.269235,0.28167,0,0.007055,0
12598,,,9,0.805556,29,2,8,0.269977,0.282824,1067.304652,0.00908,0
12600,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12601,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12602,,,6,0.6,9,2,8,0.271454,0.284658,33733.253117,0.009317,0
12603,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12604,,,7,0.428571,9,2,8,0.271786,0.284493,6763.742927,0.007784,0
12607,,,12,0.727273,48,2,8,0.273543,0.286697,1225.6154,0.010495,0
12609,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12610,,,3,1,3,2,8,0.27129,0.28427,0,0.0082,0
12611,,,4,1,6,2,8,0.273126,0.285642,0,0.007116,0
12613,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12615,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12616,,,4,0.666667,4,2,8,0.269448,0.282083,2441.821935,0.007327,0
12618,,,3,0.666667,2,2,8,0.27451,0.287444,39.253117,0.008222,0
12619,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12621,,,2,1,1,2,8,0.270271,0.282797,0,0.006811,0
12622,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12623,,,3,0.666667,2,2,8,0.270497,0.283315,39.253117,0.008462,0
12624,,,3,0.333333,1,2,8,0.269709,0.28239,55.143304,0.007953,0
12625,,,3,1,3,2,8,0.271465,0.284085,0,0.008074,0
12627,,,5,1,10,2,8,0.269834,0.28246,0,0.008501,0
12628,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12632,,,2,1,1,2,8,0.269168,0.281536,0,0.006289,0
12633,,,4,0.666667,4,2,8,0.269692,0.282167,15535.993863,0.006534,0
12635,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12636,,,5,1,10,2,8,0.276967,0.290205,0,0.010687,0
12637,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12639,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12640,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12642,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12643,,,3,1,3,2,8,0.269599,0.282053,0,0.006966,0
12644,,,3,0.666667,2,2,8,0.269964,0.282735,39.253117,0.007905,0
12645,,,5,0.6,6,2,8,0.271449,0.284638,2413.613078,0.009169,0
12646,,,4,0.833333,5,2,8,0.269966,0.28275,39.253117,0.008343,0
12647,,,3,1,3,2,8,0.272832,0.285659,0,0.008087,0
12648,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12649,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12651,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12653,,,10,0.866667,39,2,8,0.272078,0.285022,1090.060921,0.009694,0
12654,,,9,0.888889,32,2,8,0.272076,0.285007,1089.569934,0.009512,0
12655,,,2,1,1,2,8,0.26973,0.282141,0,0.006673,0
12656,,,4,1,6,2,8,0.26931,0.281761,0,0.00804,0
12658,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12659,,,4,1,6,2,8,0.27302,0.285521,0,0.007185,0
12660,,,4,1,6,2,8,0.27302,0.285521,0,0.007185,0
12661,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12663,,,2,1,1,2,8,0.269168,0.281536,0,0.006256,0
12664,,,13,0.666667,52,2,8,0.274374,0.287708,176.850995,0.01222,0
12666,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12671,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12672,,,3,0.666667,2,2,8,0.271028,0.284081,39.253117,0.008171,0
12673,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12674,,,11,0.472727,26,2,8,0.276506,0.29001,3799.472358,0.011299,0
12675,,,12,0.454545,30,2,8,0.276683,0.290149,5200.586187,0.011367,0
12677,,,3,0.333333,1,2,8,0.269444,0.282063,3551.583027,0.007092,0
12678,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12681,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12684,,,3,1,3,2,8,0.269215,0.281606,0,0.006436,0
12685,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12686,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12689,,,2,1,1,11,8,0.27991,0.294843,0,0.010928,0
12690,,,8,0.5,14,2,8,0.270886,0.283822,57608.001249,0.008169,0
12691,,,13,0.435897,34,4,8,0.284678,0.299028,28276.319231,0.017809,0
12692,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12697,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12698,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12699,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12702,,,3,0.666667,2,2,8,0.269461,0.282087,39.253117,0.007211,0
12705,,,3,0.333333,1,2,8,0.269444,0.282063,3551.583027,0.007092,0
12706,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12707,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12711,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12713,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12715,,,2,1,1,2,8,0.269168,0.281536,0,0.006265,0
12717,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12719,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12724,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12725,,,2,1,1,2,8,0.269168,0.281536,0,0.006256,0
12726,,,2,1,1,2,8,0.269168,0.281536,0,0.006256,0
12727,,,3,0,0,2,8,0.26923,0.281663,101093.195751,0.006325,0
12728,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12729,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12731,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12732,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12733,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12735,,,3,1,3,2,8,0.269793,0.282362,0,0.00721,0
12736,,,10,0.422222,19,31,8,0.27319,0.286038,3480.988664,0.008775,0
12738,,,3,1,3,2,8,0.269383,0.281784,0,0.006795,0
12739,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12740,,,8,0.357143,10,157,8,0.275254,0.288378,441472.537886,0.00777,0
12741,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12742,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12743,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12744,,,5,1,10,2,8,0.271885,0.284715,0,0.008592,0
12745,,,6,0.866667,13,2,8,0.269491,0.282001,3.553426,0.00841,0
12746,,,4,1,6,2,8,0.269222,0.281644,0,0.006945,0
12747,,,14,0.307692,28,2,8,0.27765,0.291258,3198.083878,0.013789,0
12748,,,4,0.833333,5,2,8,0.271447,0.284623,39.253117,0.009075,0
12749,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12750,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12751,,,3,0,0,2,8,0.270206,0.282687,1183.657123,0.007194,0
12752,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12753,,,5,0.8,8,2,8,0.270289,0.28292,621.22012,0.008041,0
12758,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12759,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12761,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12763,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12764,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12767,,,5,0.4,4,2,8,0.269802,0.282402,33717.511831,0.007424,0
12771,,,7,0.619048,13,2,8,0.276606,0.289835,12051.275227,0.008767,0
12772,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12773,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12775,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12776,,,2,1,1,2,8,0.26931,0.281719,0,0.006466,0
12778,,,6,1,15,2,8,0.269177,0.281596,0,0.006864,0
12779,,,6,1,15,2,8,0.269177,0.281596,0,0.006864,0
12780,,,6,1,15,2,8,0.269177,0.281596,0,0.006864,0
12781,,,11,0.563636,31,2,8,0.275288,0.288454,949.269031,0.009841,0
12782,,,6,1,15,2,8,0.269177,0.281596,0,0.006864,0
12783,,,8,0.714286,20,2,8,0.27036,0.282993,51.796855,0.008409,0
12784,,,8,0.428571,12,2,8,0.284632,0.29856,1684.322268,0.012589,0
12785,,,4,1,6,2,8,0.269979,0.282617,0,0.007698,0
12787,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12788,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12789,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12790,,,6,1,15,11,8,0.272861,0.285736,0,0.007688,0
12791,,,3,1,3,2,8,0.275387,0.288222,0,0.008404,0
12793,,,2,1,1,2,8,0.273199,0.286004,0,0.006681,0
12794,,,3,1,3,2,8,0.269222,0.281621,0,0.006774,0
12795,,,3,1,3,2,8,0.269222,0.281621,0,0.006774,0
12796,,,4,0.5,3,11,8,0.278625,0.292509,1653.654574,0.010294,0
12798,,,2,1,1,2,8,0.269687,0.282132,0,0.0064,0
12801,,,3,1,3,2,8,0.27129,0.28427,0,0.0082,0
12802,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12803,,,2,1,1,2,8,0.269579,0.282057,0,0.007004,0
12805,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12806,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12807,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12808,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12809,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12810,,,4,1,6,2,8,0.272417,0.285192,0,0.007079,0
12811,,,4,1,6,2,8,0.272417,0.285192,0,0.007079,0
12812,,,4,1,6,2,8,0.272417,0.285192,0,0.007079,0
12814,,,3,0.666667,2,2,8,0.270838,0.283691,2197.172664,0.007391,0
12815,,,2,1,1,3,8,0.270167,0.282376,0,0.006352,0
12816,,,2,1,1,2,8,0.269226,0.281621,0,0.006564,0
12818,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12819,,,5,0.9,9,2,8,0.269308,0.281765,859.104468,0.00783,0
12820,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12821,,,2,0,0,2,8,0.269441,0.282048,39.253117,0.007001,0
12823,,,3,1,3,2,8,0.269793,0.282362,0,0.0072,0
12824,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12825,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12826,,,2,1,1,2,8,0.26922,0.281606,0,0.006639,0
12827,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12829,,,9,0.777778,28,2,8,0.269977,0.282824,1823.371626,0.009045,0
12830,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12831,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12832,,,4,1,6,2,8,0.270584,0.283216,0,0.007767,0
12833,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12834,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12835,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12836,,,4,0.5,3,31,8,0.270419,0.283199,121.300154,0.008261,0
12837,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12840,,,4,0.5,3,2,8,0.271598,0.284696,269.314219,0.008718,0
12841,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12842,,,3,1,3,2,8,0.270538,0.283136,0,0.007763,0
12843,,,2,1,1,2,8,0.26922,0.281606,0,0.006639,0
12846,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12848,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12849,,,3,1,3,2,8,0.27129,0.28427,0,0.0082,0
12850,,,2,0,0,2,8,0.269175,0.281551,4130.354085,0.006223,0
12851,,,4,1,6,2,8,0.26931,0.281761,0,0.00804,0
12852,,,2,1,1,2,8,0.269168,0.281536,0,0.006256,0
12853,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12854,,,3,1,3,2,8,0.269345,0.281778,0,0.007152,0
12855,,,4,1,6,2,8,0.271082,0.283864,0,0.009127,0
12856,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12857,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12858,,,3,1,3,2,8,0.270571,0.283277,0,0.007954,0
12860,,,4,1,6,2,8,0.27066,0.283287,0,0.007614,0
12861,,,4,0.833333,5,2,8,0.271292,0.284285,103.437428,0.008339,0
12862,,,3,1,3,2,8,0.269793,0.282362,0,0.007181,0
12863,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12864,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12865,,,7,0.619048,13,2,8,0.282151,0.297261,954.552891,0.013066,0
12867,,,8,0.857143,24,2,8,0.269293,0.281779,9220.6869,0.007194,0
12868,,,2,1,1,2,8,0.270271,0.282797,0,0.006811,0
12869,,,3,1,3,2,8,0.27424,0.286986,0,0.007669,0
12870,,,2,1,1,2,8,0.269791,0.282347,0,0.00703,0
12872,,,5,0.8,8,2,8,0.269336,0.281792,1558.430824,0.007219,0
12873,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12874,,,4,0.833333,5,2,8,0.273478,0.286727,41.02845,0.010135,0
12875,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12876,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12877,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12878,,,4,0.166667,1,6,8,0.276826,0.290172,39879.985899,0.008536,0
12880,,,4,1,6,2,8,0.269545,0.282035,0,0.007471,0
12881,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12882,,,5,0.7,7,2,8,0.272426,0.285371,75.24128,0.009282,0
12883,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12884,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12885,,,3,0.666667,2,63,8,0.275913,0.289342,215.789871,0.008571,0
12887,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12889,,,4,1,6,2,8,0.275378,0.288732,0,0.0117,0
12892,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12893,,,5,0.4,4,2,8,0.278598,0.292773,3956.055957,0.010834,0
12894,,,2,1,1,2,8,0.270836,0.283676,0,0.007296,0
12895,,,1,0,0,2,8,0.269166,0.281522,0,0.006126,0
12897,,,4,1,6,2,8,0.26923,0.28165,0,0.007639,0
12898,,,4,1,6,2,8,0.269795,0.282377,0,0.007316,0
12899,,,5,0.8,8,2,8,0.269843,0.282496,12.566667,0.007634,0
12900,,,4,1,6,2,8,0.269795,0.282377,0,0.007316,0
12901,,,8,0.607143,17,2,8,0.276424,0.28966,6037.363123,0.010146,0
12902,,,4,1,6,2,8,0.275949,0.28905,0,0.00954,0
12903,,,5,1,10,2,8,0.269314,0.28178,0,0.008276,0
12904,,,3,1,3,2,8,0.269793,0.282362,0,0.007194,0
10340,,,4,1,6,11,8,0.275574,0.288026,0,0.012167,0
10932,,,5,1,10,53,8,0.258484,0.26836,0,0.004038,0
10933,,,4,1,6,9,8,0.266714,0.27743,0,0.006387,0
10934,,,11,0.454545,25,49,8,0.27018,0.28127,11235.006656,0.008439,0
10935,,,5,1,10,49,8,0.266986,0.277677,0,0.006535,0
10030,,,3,1,3,9,8,0.243745,0.25215,0,0.001673,0
9886,,,18,0.45098,69,31,8,0.270904,0.282672,15904.152791,0.01113,0
11813,,,34,0.249554,140,4,8,0.264523,0.276594,56558.929422,0.011784,0
9448,,,11,0.254545,14,9,8,0.275115,0.28609,2938.951184,0.007569,0
18749,,,5,1,10,9,8,0.249341,0.258349,0,0.002449,0
18750,,,5,1,10,9,8,0.249341,0.258349,0,0.002449,0
18751,,,5,1,10,9,8,0.249341,0.258349,0,0.002449,0
19189,,,3,1,3,0,8,0.240565,0.247937,0,0.001039,0
9297,,,10,0.266667,12,31,9,0.286512,0.301527,54515.46929,0.018348,0
10878,,,4,1,6,31,9,0.270237,0.282228,0,0.008582,0
12290,,,12,0.666667,44,31,9,0.273418,0.285209,182.541357,0.016244,0
18618,,,6,1,15,31,9,0.262412,0.272222,0,0.005283,0
18619,,,10,0.755556,34,31,9,0.269342,0.280402,144.11065,0.011314,0
18620,,,11,0.727273,40,31,9,0.26936,0.280443,158.075264,0.011618,0
18621,,,6,1,15,31,9,0.262412,0.272222,0,0.005283,0
8338,,,12,0.515152,34,31,9,0.283903,0.296783,1598.762158,0.015971,0
9321,,,9,0.583333,21,31,9,0.272303,0.284429,374.198983,0.012121,0
9322,,,6,1,15,31,9,0.269482,0.281579,0,0.010083,0
9323,,,6,1,15,31,9,0.269482,0.281579,0,0.010083,0
10884,,,10,0.911111,41,31,9,0.280238,0.293027,175.843531,0.018511,0
11683,,,8,1,28,31,9,0.281893,0.296017,0,0.01842,0
12260,,,6,1,15,2,9,0.268473,0.279737,0,0.007675,0
12289,,,5,1,10,31,9,0.274537,0.286179,0,0.011416,0
13001,,,13,0.435897,34,15,9,0.290419,0.30513,6232.603589,0.024943,0
13038,,,8,0.928571,26,11,9,0.269441,0.280449,0.333333,0.008396,0
13039,,,8,0.928571,26,11,9,0.269441,0.280449,0.333333,0.008396,0
13049,,,6,1,15,11,9,0.269437,0.280419,0,0.008054,0
15270,,,7,0.904762,19,11,9,0.282797,0.297318,99.049867,0.016162,0
15276,,,2,1,1,11,9,0.272426,0.285013,0,0.007521,0
15396,,,4,1,6,11,9,0.278708,0.292383,0,0.012324,0
16641,,,14,0.362637,33,2,9,0.273729,0.285139,18426.391996,0.009221,0
20988,,,5,1,10,2,9,0.25985,0.269745,0,0.00405,0
20989,,,5,1,10,2,9,0.25985,0.269745,0,0.00405,0
20990,,,12,0.106061,7,8,9,0.263819,0.274473,74927.20586,0.005636,0
20991,,,6,1,15,15,9,0.269618,0.28125,0,0.007772,0
20993,,,3,1,3,31,9,0.267098,0.277799,0,0.006787,0
20994,,,3,1,3,31,9,0.264171,0.274676,0,0.006922,0
21559,,,6,1,15,11,9,0.256945,0.265937,0,0.003971,0
9354,,,15,0.495238,52,31,9,0.278324,0.290843,1082.733322,0.017013,0
14046,,,3,0.666667,2,53,9,0.256661,0.265751,3464.946904,0.002999,0
13699,,,2,1,1,31,9,0.260056,0.269494,0,0.003233,0
17814,,,8,0.75,21,31,9,0.270636,0.282847,14.981079,0.011906,0
22394,,,4,1,6,3,9,0.262866,0.272313,0,0.003391,0
22395,,,4,1,6,3,9,0.262866,0.272313,0,0.003391,0
12185,,,4,1,6,31,9,0.271213,0.282461,0,0.007674,0
12186,,,5,1,10,11,9,0.273692,0.285146,0,0.008451,0
12194,,,6,0.866667,13,31,9,0.266303,0.277904,61.823117,0.008065,0
12197,,,9,0.666667,24,2,9,0.265845,0.276151,5159.867664,0.004058,0
12198,,,4,1,6,2,9,0.265782,0.276006,0,0.003506,0
5018,,,10,0,0,3,9,0.282233,0.295302,809213.855928,0.00914,0
9225,,,16,0.341667,41,31,9,0.29556,0.309866,6853.847939,0.026896,0
9251,,,17,0.308824,42,11,9,0.28811,0.302915,6176.659969,0.023107,0
9308,,,12,0.515152,34,11,9,0.282859,0.296081,600.706054,0.018619,0
9451,,,2,0,0,2,9,0.276685,0.288206,700.778597,0.006514,0
9647,,,11,0.4,22,11,9,0.277056,0.288667,9535.803306,0.009387,0
9862,,,4,0.333333,2,11,9,0.284147,0.297586,5833.939949,0.011218,0
10339,,,7,0.809524,17,11,9,0.28155,0.294401,163.519852,0.017101,0
